199,396,326,407
199,206,335,218
199,387,262,398
199,350,299,359
199,160,308,170
199,65,299,74
199,16,335,29
199,134,299,149
199,323,290,339
9,111,154,125
199,302,326,311
199,408,235,418
9,266,136,274
9,76,136,84
199,7,262,19
226,111,326,121
199,218,235,229
0,408,45,418
0,350,108,359
199,114,226,124
0,134,99,149
0,218,45,228
0,395,163,409
199,292,262,302
0,206,163,218
0,160,108,169
0,196,63,208
0,16,154,28
0,387,63,398
199,27,235,39
0,7,63,19
199,265,326,274
0,445,108,455
199,38,290,53
0,323,99,338
199,76,326,84
0,292,63,302
0,301,154,314
0,256,108,264
199,102,253,112
0,102,63,112
199,456,326,464
199,229,290,243
0,66,108,74
0,28,45,38
9,50,36,63
9,241,54,254
199,360,326,367
199,124,235,133
0,360,136,367
172,254,299,264
0,123,36,132
0,169,136,177
199,418,244,433
199,169,326,177
190,445,299,454
0,229,99,244
172,45,190,74
0,39,99,53
272,420,290,434
199,314,235,323
0,314,36,323
0,456,136,464
0,419,99,434
