333,430,642,465
231,278,719,303
308,92,667,129
539,1012,693,1032
231,1037,436,1059
256,683,333,709
744,29,873,46
231,302,436,318
333,967,410,999
539,971,719,994
744,49,847,66
179,501,719,527
410,775,539,816
539,530,744,554
231,931,744,966
231,865,744,899
436,136,539,166
539,1039,719,1062
231,720,719,763
513,608,744,633
51,715,179,801
205,189,564,211
