208,109,262,121
208,10,262,21
208,78,335,91
208,179,335,188
272,370,335,385
208,278,335,286
0,314,154,327
208,42,262,60
217,33,253,43
199,414,326,426
0,216,154,229
0,413,154,426
0,425,54,436
9,42,99,58
0,365,108,374
199,69,308,80
0,69,108,79
0,169,108,178
208,143,299,158
199,316,326,328
199,465,299,474
199,169,308,179
0,119,126,129
0,205,63,217
0,304,63,316
0,464,108,473
0,269,108,278
9,28,54,40
0,326,54,337
0,79,136,88
199,475,335,483
199,365,299,375
199,269,308,278
199,326,253,338
199,218,326,229
0,240,99,254
208,378,299,384
0,375,136,383
0,402,63,415
0,475,136,483
0,107,72,119
0,21,126,30
0,338,99,354
0,278,136,285
0,227,45,239
136,21,163,39
199,227,244,239
199,339,299,354
199,425,244,437
199,305,262,317
199,127,253,139
136,120,163,139
181,146,208,174
199,348,226,366
199,403,262,416
199,240,272,255
199,120,326,129
199,20,326,35
0,128,54,139
262,48,299,69
0,178,136,187
0,140,90,156
0,9,72,21
199,438,299,453
172,344,190,373
0,437,99,452
172,443,190,472
