170,493,448,523
277,399,682,418
341,428,490,444
256,423,341,437
106,218,149,236
149,208,426,227
597,336,661,349
106,228,469,261
597,302,661,314
554,613,597,624
320,125,490,146
106,121,192,135
170,550,362,567
106,611,256,623
554,487,640,502
426,206,490,222
170,178,362,194
682,615,768,627
597,320,661,333
42,98,469,124
512,504,768,532
42,97,149,111
512,528,704,544
42,611,256,626
64,507,170,526
640,496,768,519
42,356,256,379
405,364,469,378
42,520,448,545
42,400,128,412
362,604,576,615
