923,488,1129,522
256,611,590,632
1026,610,1334,636
153,591,307,610
949,624,1026,644
128,519,333,550
128,290,333,323
821,611,898,630
153,68,307,93
153,173,307,191
1206,592,1539,618
153,559,307,582
153,216,307,236
102,250,359,289
641,576,821,592
1206,568,1360,592
436,635,538,651
1206,517,1385,543
359,122,436,137
205,621,256,638
1206,496,1565,514
1360,405,1437,422
128,488,333,520
410,588,590,613
282,455,436,473
923,588,1103,610
1206,550,1539,568
923,558,1077,581
153,627,205,644
179,635,307,654
1206,634,1514,650
898,519,1129,549
1052,456,1591,473
25,610,102,628
333,379,436,398
25,377,205,400
25,455,102,472
25,120,282,137
