841,219,1161,244
420,191,560,236
841,194,1141,221
701,98,741,160
701,306,741,344
701,203,741,264
220,368,260,388
20,64,120,85
0,413,240,439
500,403,681,441
120,72,180,92
0,114,240,137
0,296,220,325
400,335,500,359
0,390,340,416
400,131,620,171
0,134,300,161
0,345,180,365
0,253,320,277
0,274,180,298
400,312,681,334
400,250,520,279
400,24,661,60
400,287,701,318
0,93,320,117
400,367,540,398
0,321,180,344
0,233,280,252
0,159,300,186
0,47,340,68
0,186,300,206
901,75,1121,98
0,365,220,392
0,24,300,46
921,242,1041,266
400,72,681,126
0,207,380,229
