235,1180,550,1202
176,592,255,615
235,1024,412,1042
314,592,570,613
235,878,491,903
176,1036,353,1058
491,347,550,363
373,931,570,948
452,151,570,172
275,1150,471,1163
78,31,117,67
373,749,550,765
39,309,157,376
176,221,432,250
176,1075,511,1089
157,274,550,291
176,1185,235,1202
216,748,275,765
117,282,157,298
491,848,550,881
235,204,491,223
216,423,393,436
157,925,294,952
176,761,550,777
255,1168,471,1182
176,1002,255,1016
176,715,550,730
157,987,353,1005
176,780,570,797
432,985,570,1006
157,172,314,192
176,803,570,824
412,760,550,780
176,736,570,752
39,81,137,98
412,912,570,929
275,36,452,51
294,251,432,271
216,1062,334,1077
294,834,412,851
471,1048,570,1067
176,1197,530,1210
275,852,432,880
