314,112,464,144
314,83,464,110
615,253,653,289
37,267,62,281
326,37,452,56
615,217,640,227
527,58,653,76
113,148,251,166
263,233,326,258
263,256,351,278
527,130,665,149
113,102,238,120
113,278,238,296
527,149,665,166
113,34,188,53
113,132,238,149
527,96,665,112
113,87,238,104
113,185,226,204
527,211,552,254
113,221,226,238
113,263,238,279
113,71,238,88
527,40,653,59
351,155,427,182
527,266,552,289
527,76,653,94
113,206,200,225
113,55,226,72
25,55,62,67
125,243,226,262
414,277,514,300
113,165,238,182
527,115,653,130
113,119,226,136
