203,347,280,359
271,29,300,40
58,232,300,240
203,79,280,89
58,317,300,329
203,259,280,269
116,357,290,368
193,512,290,520
193,143,290,150
58,143,87,151
58,133,300,146
58,194,174,204
58,506,300,514
58,279,280,291
58,513,106,522
58,496,300,505
58,404,300,417
58,267,290,279
58,222,300,231
203,172,280,181
58,100,174,108
58,468,174,476
58,366,280,375
58,379,271,389
96,172,125,180
58,309,300,319
203,448,280,458
67,212,300,224
183,37,261,49
58,483,300,493
58,180,290,192
58,396,300,405
193,50,290,59
96,350,135,359
58,206,271,214
58,128,300,136
58,390,222,399
58,116,300,125
58,358,87,366
203,99,271,108
87,458,290,467
67,53,154,63
58,293,271,302
58,106,154,114
106,82,125,89
96,261,125,269
58,474,174,483
106,449,125,457
67,327,96,334
58,31,116,41
212,466,290,477
174,89,290,100
183,62,222,71
58,413,106,421
58,302,251,310
58,42,106,52
193,415,212,422
203,109,222,118
251,388,300,398
