138,233,553,253
55,441,304,460
55,641,387,656
166,657,387,676
443,501,609,516
443,591,637,612
55,484,332,504
55,218,138,243
55,667,166,685
55,260,332,277
55,1253,387,1277
443,554,609,574
55,1278,387,1293
443,534,609,555
55,499,304,514
166,1224,637,1240
443,487,609,505
55,1220,166,1233
470,1242,609,1255
55,287,387,307
0,738,193,766
55,406,332,426
332,975,443,986
304,633,360,646
55,622,360,642
553,353,692,375
27,1396,249,1414
55,310,138,330
166,1312,304,1324
55,106,304,162
553,743,692,762
138,308,304,330
27,1042,249,1062
27,1328,304,1351
526,866,664,884
443,613,609,624
55,1209,166,1220
498,1040,692,1058
249,1127,443,1143
55,571,304,584
498,973,581,984
332,1338,443,1361
332,801,498,823
0,772,55,785
553,105,692,124
0,864,110,878
166,1212,553,1224
83,1354,166,1368
498,1037,553,1047
0,840,55,854
55,848,138,860
498,418,692,432
138,913,360,933
304,1202,415,1213
470,404,692,422
55,885,110,896
387,159,692,182
55,158,304,185
138,945,498,965
55,586,110,596
27,1362,221,1375
27,1317,166,1331
443,1249,637,1265
83,204,193,231
415,148,664,169
332,824,470,836
304,372,415,390
470,1389,720,1416
138,960,581,983
