33,234,286,247
25,462,235,481
25,279,75,288
33,68,286,81
25,461,92,471
33,405,286,418
25,136,101,144
25,128,278,137
25,289,75,297
25,296,278,305
25,112,75,120
25,120,75,129
25,477,58,489
160,289,219,297
84,148,109,157
25,450,75,458
193,415,261,430
58,221,126,234
58,246,126,259
25,303,75,313
25,314,50,322
160,121,219,129
193,78,261,93
25,149,50,156
50,213,84,222
67,97,117,108
67,264,117,274
50,385,126,393
160,468,278,482
109,496,210,506
219,485,244,495
160,136,244,144
185,213,252,222
219,148,244,157
219,315,244,324
202,434,252,445
202,97,252,108
50,47,126,55
84,186,143,223
160,148,193,156
33,193,50,221
202,264,252,274
143,448,219,457
160,314,185,323
143,279,219,288
42,394,134,406
75,484,101,495
193,246,269,259
160,304,219,313
143,111,219,120
185,384,269,392
50,415,126,431
75,314,101,324
176,56,269,68
185,47,269,55
185,223,269,234
160,480,185,490
176,393,269,406
58,434,117,446
50,78,126,93
33,56,134,68
25,484,50,495
