513,550,596,566
298,308,430,325
314,104,414,120
314,145,414,162
513,576,596,591
66,477,198,494
281,454,447,468
33,576,115,592
778,478,910,491
298,478,430,492
563,203,645,219
331,355,397,368
33,549,115,566
529,308,662,325
82,203,165,220
513,491,695,505
546,68,645,81
546,326,662,339
794,203,877,219
99,55,165,70
546,146,645,161
513,453,678,468
314,160,397,172
546,104,645,119
745,576,828,592
563,356,629,369
66,327,182,339
314,203,397,219
745,550,828,565
264,576,364,592
33,491,215,504
82,356,165,368
745,491,927,504
778,327,894,339
745,568,811,581
49,308,182,325
66,104,165,118
33,453,198,468
66,224,182,241
264,549,364,565
778,223,894,241
794,56,877,69
16,279,943,306
794,356,877,368
761,308,910,325
546,161,629,173
182,489,215,505
298,326,414,339
414,488,447,505
314,56,397,70
563,421,629,436
66,145,165,160
778,103,894,119
745,453,927,468
298,224,414,240
778,67,894,82
513,479,678,494
82,422,149,437
264,491,447,504
794,420,861,436
778,146,877,160
66,160,165,172
298,68,414,81
314,421,397,437
529,224,662,240
778,160,877,172
546,56,645,70
