208,205,299,218
208,109,299,121
9,108,99,120
208,79,335,91
217,19,335,34
63,204,99,218
208,303,299,317
208,400,299,411
208,417,244,432
18,32,54,42
9,304,90,317
208,33,253,44
0,361,108,370
208,179,335,186
0,226,54,237
0,409,154,423
199,70,308,80
199,361,308,373
208,11,299,22
0,169,108,178
0,459,108,469
54,311,163,326
199,459,308,469
0,69,108,79
0,323,54,334
0,213,163,227
199,214,335,227
0,19,163,35
0,399,99,411
199,226,253,239
199,323,253,335
199,409,335,420
199,266,308,274
0,118,163,130
199,433,299,448
199,21,335,34
0,334,63,349
0,265,108,274
199,127,253,141
0,432,99,448
0,141,90,155
0,417,45,431
0,370,136,382
0,469,136,480
199,169,308,178
0,128,54,141
199,470,335,482
199,119,335,130
199,43,272,60
199,238,299,255
0,238,99,254
0,178,136,185
0,43,99,59
181,59,199,77
181,147,199,173
199,373,335,382
0,79,136,89
199,337,299,352
199,142,299,157
217,152,235,167
0,24,18,40
199,275,335,284
235,312,335,324
272,50,299,67
0,275,136,284
81,339,99,355
