73,306,311,327
73,220,348,261
54,11,476,47
73,544,238,561
73,117,238,149
348,764,494,783
73,622,201,640
348,727,622,743
73,648,256,663
73,278,293,308
439,576,531,593
348,709,622,724
329,526,622,547
531,24,677,43
348,663,476,682
348,638,476,654
348,686,476,700
348,618,458,637
0,155,494,223
494,821,641,849
54,526,238,547
54,664,256,682
329,831,403,848
36,42,622,73
329,555,476,572
54,567,403,585
54,584,549,606
54,84,238,119
54,602,586,626
329,782,476,798
329,746,604,764
