93,130,132,144
156,199,273,211
156,208,281,220
15,158,148,173
15,75,156,90
156,219,195,231
15,185,93,197
15,208,93,218
15,122,132,134
15,90,132,103
15,62,156,72
15,23,93,34
156,240,203,256
15,33,156,45
15,231,93,242
15,197,109,208
15,243,93,253
15,173,148,185
15,149,140,161
156,136,343,152
15,220,140,232
15,131,62,143
15,50,148,62
15,103,156,114
156,20,343,35
148,113,359,134
374,155,390,180
163,70,351,109
163,41,335,55
226,249,296,259
312,206,335,238
359,234,406,260
335,160,359,205
203,162,288,186
