107,200,285,210
114,117,278,128
107,209,285,216
177,81,209,86
107,220,215,229
342,119,380,126
114,90,272,96
304,149,348,155
304,161,373,167
101,94,171,102
202,132,228,138
253,164,272,171
297,143,348,150
202,159,272,166
107,150,278,160
297,131,348,138
202,163,234,172
107,196,228,203
202,182,278,187
348,127,380,134
342,181,367,188
196,93,285,102
107,134,196,148
202,137,234,144
107,166,266,176
152,100,234,106
196,126,278,133
152,46,228,52
202,176,272,181
335,190,361,196
107,124,145,130
335,200,380,208
