160,68,200,83
373,290,453,302
53,223,106,236
373,236,453,260
160,170,333,188
386,494,440,510
160,97,213,110
160,257,226,284
160,212,226,236
373,257,440,282
53,191,120,201
160,307,226,320
53,470,120,482
53,209,120,222
253,185,333,194
53,490,106,505
160,51,200,62
373,169,453,188
160,192,226,203
53,180,106,188
146,286,333,303
373,308,440,319
453,546,493,589
266,251,333,261
146,128,213,142
53,484,106,495
53,459,120,468
160,494,226,509
373,212,440,237
53,203,120,212
373,193,440,203
146,81,200,97
146,235,266,261
