599,574,682,595
310,580,434,595
351,566,454,583
599,277,682,294
206,249,351,268
206,554,351,572
206,419,289,437
599,554,682,576
310,341,413,356
206,688,578,705
206,310,434,332
599,256,682,274
206,664,558,680
206,367,310,382
206,574,310,589
206,347,351,364
206,628,578,644
888,477,971,570
206,263,454,283
537,411,640,430
206,335,310,350
206,157,310,185
206,641,578,665
599,156,702,169
206,458,310,483
206,288,496,308
206,392,268,405
206,136,372,146
124,498,661,548
578,456,702,477
