740,323,884,355
776,522,848,544
288,175,397,197
505,324,649,355
776,500,848,523
523,355,631,389
487,464,920,486
776,592,830,617
288,355,397,388
270,289,433,318
270,324,415,355
234,85,451,116
541,500,613,522
541,415,613,440
270,114,433,143
306,414,379,440
541,524,613,545
306,47,379,67
108,553,198,569
776,611,848,627
288,147,397,175
126,519,180,532
270,581,415,600
18,606,198,631
18,629,180,644
18,325,198,341
740,229,866,248
740,258,866,286
18,484,108,501
18,594,126,613
18,415,198,438
18,348,198,363
18,304,198,319
18,508,433,542
18,438,198,455
18,541,108,561
505,259,649,285
18,393,180,409
18,563,108,579
18,293,126,307
18,364,180,382
18,230,180,247
722,289,884,319
18,456,162,472
505,229,631,247
18,377,198,397
18,249,198,267
18,276,198,292
18,471,108,485
270,258,415,286
487,288,649,318
758,415,848,440
252,554,415,573
740,356,866,390
18,523,126,536
270,229,415,248
