26,138,457,156
91,285,352,302
26,80,313,117
26,167,300,182
235,389,405,399
26,157,261,172
91,252,339,284
300,2,405,16
26,118,313,137
0,357,52,379
378,93,444,103
0,349,39,367
431,204,483,229
378,116,457,127
26,182,326,198
26,211,235,224
26,193,156,206
104,580,405,593
130,598,405,618
378,128,457,143
378,104,444,117
130,620,418,652
117,566,405,577
78,310,483,318
248,532,392,543
209,352,405,368
248,415,418,427
65,10,156,26
261,378,405,388
418,223,470,235
26,319,65,327
0,314,26,320
431,181,457,197
365,166,483,184
65,4,130,16
117,533,196,542
65,21,209,33
196,342,418,352
326,662,405,674
431,224,470,235
196,375,405,389
418,233,483,239
156,397,235,408
0,325,65,340
222,370,405,379
261,428,405,436
222,406,418,419
