25,106,294,131
320,230,422,248
320,90,563,105
25,132,269,157
653,259,692,272
205,238,269,255
320,164,512,180
320,254,461,272
25,236,102,255
320,60,563,75
551,272,627,286
320,201,474,213
25,159,205,178
320,148,563,164
320,190,410,201
320,74,384,88
320,106,435,119
320,213,487,227
320,137,551,149
320,244,422,259
320,30,461,43
320,273,384,286
205,223,294,239
320,46,563,58
320,121,576,136
243,68,294,88
38,218,89,239
230,30,294,64
205,190,294,206
576,164,602,201
12,65,205,102
