718,656,830,671
471,511,628,542
291,423,561,445
112,263,246,283
538,378,651,394
291,385,426,404
291,534,404,549
493,806,606,825
583,623,696,640
471,486,628,512
89,511,246,541
291,345,449,361
291,366,426,380
89,138,134,160
291,328,449,342
134,146,202,156
89,486,224,512
112,242,246,262
89,611,179,631
157,49,202,90
336,673,426,687
471,738,516,750
134,211,224,232
89,413,202,431
471,463,628,487
269,657,538,680
89,595,606,613
134,228,224,247
269,635,449,651
493,831,606,852
269,453,426,470
269,563,404,578
269,479,426,498
269,614,606,630
471,545,628,572
134,155,224,166
471,771,628,789
89,666,157,683
89,463,246,485
314,264,404,278
89,546,246,572
269,671,336,683
224,494,426,517
404,415,583,430
471,786,628,806
269,403,359,419
89,429,179,445
