234,838,421,854
234,675,328,698
562,211,679,229
375,205,679,227
234,820,421,837
234,77,445,124
304,643,562,657
234,267,304,285
234,214,375,230
234,487,656,530
234,125,562,148
234,586,351,604
234,623,632,637
703,796,750,823
234,571,328,588
703,377,750,422
281,779,609,797
234,184,328,199
234,161,351,187
210,422,586,445
117,374,586,393
304,229,562,246
234,743,632,761
187,372,586,395
117,401,586,428
117,343,515,373
210,290,398,308
562,273,656,301
328,407,586,429
492,86,656,103
210,697,398,713
210,330,351,350
210,440,445,458
562,689,656,711
164,531,562,554
