328,1177,493,1212
493,700,657,718
65,1753,164,1772
164,1753,295,1766
295,751,558,790
164,619,394,642
361,1767,690,1786
295,1754,460,1770
32,1784,558,1801
427,1521,526,1535
328,1112,493,1149
526,1675,723,1697
460,498,723,524
0,607,131,631
164,1882,230,1897
394,1465,624,1489
460,473,723,493
0,636,164,658
526,1512,723,1540
460,535,723,557
526,1659,690,1681
197,1523,295,1536
0,670,197,693
460,404,723,420
394,1209,493,1230
164,1592,328,1612
460,370,723,386
460,428,723,452
32,1386,98,1400
493,1491,723,1522
394,1554,493,1569
394,1461,526,1474
32,1809,131,1822
526,1699,723,1725
0,460,230,503
591,1180,690,1195
460,304,624,328
32,491,230,520
460,673,657,693
32,1428,328,1452
493,1563,690,1586
493,728,558,743
460,337,624,352
0,543,197,571
361,1488,493,1503
32,1375,197,1398
131,1941,328,1961
98,1674,295,1709
131,1840,394,1867
295,1160,493,1186
328,1034,526,1055
164,1064,493,1093
