408,653,680,748
861,1054,951,1134
1269,1168,1722,1197
181,489,2039,529
1450,958,1858,1026
861,773,1133,1027
136,574,272,774
1224,1117,2085,1174
861,595,997,641
1224,1030,2085,1079
272,893,453,940
317,826,453,870
272,853,408,902
1450,850,1858,939
1269,574,2039,656
1224,1105,1722,1143
1405,777,1903,841
1314,676,1994,759
