342,92,560,132
342,743,591,766
654,966,872,990
124,507,1121,536
685,624,1058,652
654,589,1090,609
654,1054,872,1081
31,396,280,429
342,442,560,458
654,1001,840,1024
342,479,560,496
685,741,840,761
591,526,1121,548
560,424,747,448
654,699,872,722
903,564,1121,601
654,920,840,942
404,727,591,749
903,409,1152,441
62,586,280,610
93,864,249,892
0,428,155,452
342,548,872,587
62,663,840,685
93,741,249,762
0,259,342,282
654,1084,840,1105
654,1037,840,1059
62,690,591,723
903,436,1121,462
0,291,311,314
654,1129,872,1155
903,462,1152,492
311,596,529,619
31,552,280,576
654,711,809,741
218,804,498,828
311,786,622,818
62,629,685,657
622,482,840,509
685,870,840,891
0,521,218,551
622,945,872,972
62,715,404,746
