0,500,108,519
578,530,705,569
162,616,271,663
976,384,1048,404
162,433,271,497
343,240,488,355
777,324,831,385
0,458,108,511
777,524,976,575
216,244,271,279
777,577,994,670
162,45,253,117
0,380,271,441
813,573,994,673
216,316,271,393
343,428,687,453
343,454,687,481
488,307,578,359
759,618,849,667
777,401,813,449
759,467,849,526
162,546,253,621
162,325,216,384
162,258,271,323
325,56,723,128
325,644,488,674
162,206,216,275
325,534,488,563
379,482,650,507
849,645,958,675
325,166,705,200
759,222,831,334
162,492,271,540
325,123,705,162
325,577,687,609
325,8,578,33
325,617,705,645
