295,142,513,187
295,409,545,436
669,274,872,292
295,334,404,364
295,385,545,410
311,269,358,308
295,89,576,140
295,489,467,521
0,400,218,423
0,474,280,501
358,285,404,309
0,34,529,65
0,116,264,144
0,322,218,345
15,220,140,243
295,441,404,464
0,167,249,190
0,295,264,319
0,451,171,476
0,374,171,396
389,533,545,563
0,244,295,269
0,66,280,89
0,273,109,293
716,316,809,332
0,528,77,549
0,425,186,448
0,192,482,225
0,349,124,369
560,554,918,571
654,292,872,313
0,503,280,525
685,255,840,271
