152,250,305,284
458,488,840,521
356,532,432,558
356,480,458,507
611,549,738,587
891,686,1095,720
50,743,203,773
50,442,305,492
891,356,1120,385
967,265,1044,281
50,716,203,747
611,771,764,799
50,690,280,720
178,341,483,374
101,130,254,151
127,91,254,106
50,658,305,694
865,783,993,809
331,554,534,579
865,746,1120,769
865,416,1120,437
50,549,178,590
865,719,1120,743
25,610,203,654
865,770,1120,791
865,606,1120,641
865,556,1120,580
865,580,1120,603
50,389,280,421
865,540,1069,565
865,478,1095,499
382,265,509,281
865,518,1120,542
331,362,560,386
865,646,1069,667
331,436,509,461
713,342,1044,375
101,111,254,128
331,403,509,434
50,771,203,797
331,517,560,539
203,193,305,219
585,743,738,771
585,377,1120,424
152,235,305,262
585,443,840,494
0,486,356,522
585,716,764,746
585,660,1069,691
585,690,840,721
865,440,1120,464
152,288,305,309
