146,20,454,44
278,151,425,165
29,135,102,152
14,162,249,179
278,134,454,150
660,301,836,315
601,97,704,116
14,180,205,194
278,53,792,73
689,276,792,295
469,23,557,39
278,166,352,180
14,80,234,106
469,239,586,257
14,101,352,128
29,63,73,78
689,254,792,275
14,200,102,212
645,23,733,37
264,85,469,102
190,199,454,213
264,39,630,54
469,68,601,81
