198,72,418,119
198,145,387,164
198,62,324,81
460,278,533,297
491,214,565,237
617,231,648,244
460,262,606,278
460,248,585,264
470,225,491,244
512,40,554,70
460,136,565,174
0,154,73,185
10,14,115,140
240,194,303,247
104,85,177,159
94,149,125,195
188,276,355,295
470,85,565,119
460,65,554,95
136,53,156,84
198,7,429,23
376,239,418,270
303,211,334,242
460,10,512,75
460,110,554,141
136,148,156,178
83,200,177,241
198,22,429,37
366,182,565,245
219,38,408,53
460,165,554,192
125,4,156,29
188,121,408,144
