287,17,479,42
13,259,178,277
260,308,506,331
588,385,630,401
520,388,588,413
260,187,506,231
13,371,246,393
301,239,465,281
547,228,766,252
273,371,479,390
13,292,219,313
561,132,712,154
273,344,342,365
13,196,246,216
575,177,739,198
561,327,643,347
561,99,712,123
575,54,684,77
561,75,835,98
13,100,164,119
13,18,205,36
561,199,780,219
0,82,219,101
260,114,493,166
0,159,164,180
0,314,178,336
0,219,246,237
0,335,109,359
0,57,520,103
0,38,246,57
575,154,821,175
547,259,739,289
0,239,246,259
0,392,136,414
0,139,232,159
