186,22,372,49
268,193,537,226
186,430,351,449
165,730,268,747
186,405,351,431
186,47,558,70
186,67,578,86
372,24,558,35
165,347,496,362
206,277,578,293
682,109,723,150
351,732,434,751
413,499,454,513
558,129,620,145
268,223,516,254
558,699,620,711
496,86,558,95
186,678,248,700
434,591,496,665
186,659,248,683
248,668,330,707
558,79,599,88
186,500,268,518
372,438,454,449
372,291,434,302
289,123,558,147
186,447,351,466
351,303,578,325
496,355,599,379
372,78,496,91
186,369,330,380
351,393,454,415
248,150,537,195
475,111,620,127
620,189,723,327
640,193,702,213
475,727,620,742
372,386,516,396
372,453,454,466
165,511,620,611
