11,131,188,145
232,157,299,178
11,92,144,102
365,15,421,37
11,118,155,131
11,147,155,158
11,213,121,225
665,36,687,47
11,15,144,25
11,224,121,236
11,74,133,84
11,240,66,250
232,21,343,36
643,232,687,244
11,164,99,175
232,51,343,72
144,252,221,261
232,104,365,125
166,245,210,254
11,27,133,37
11,105,177,119
232,240,321,254
11,59,177,73
232,74,388,104
0,41,188,58
0,251,66,263
144,228,221,250
0,200,88,214
0,173,99,185
0,184,188,194
