531,682,731,707
132,313,221,331
110,90,354,116
620,423,664,469
132,297,221,315
110,171,265,187
243,595,487,621
243,536,332,549
465,689,531,705
110,446,199,462
376,297,421,340
132,381,199,402
110,425,199,440
199,643,332,666
243,635,288,647
531,171,709,243
221,476,354,492
110,490,354,514
376,490,465,516
0,365,88,459
487,580,531,642
221,259,332,275
110,163,310,178
110,54,354,94
0,621,110,675
221,513,354,529
110,468,199,483
199,223,354,236
110,559,376,575
22,598,66,620
110,409,199,424
598,624,709,677
177,18,265,34
110,504,177,516
199,246,354,262
288,119,354,137
110,630,199,649
487,208,664,295
110,583,398,599
132,275,221,294
354,625,487,645
