493,253,675,277
649,862,831,885
597,677,779,693
207,916,415,936
389,337,545,351
181,1062,311,1079
259,671,467,696
181,518,285,543
389,363,623,378
649,700,727,712
181,333,389,352
233,889,597,913
181,1044,285,1059
181,102,753,150
181,229,337,244
233,1173,363,1346
181,475,363,497
311,590,441,617
805,19,857,47
753,252,857,273
181,1017,259,1030
181,149,363,174
181,384,285,402
519,924,779,942
233,791,805,808
311,832,363,846
311,256,363,273
285,738,753,756
181,74,311,89
363,452,701,469
571,596,805,625
363,426,831,443
