199,115,326,127
199,360,308,369
199,164,299,174
0,360,108,369
9,203,63,215
0,263,108,273
199,69,308,78
199,407,326,419
199,333,299,349
199,40,290,56
199,311,326,321
0,69,108,79
0,115,154,127
199,214,317,224
0,225,45,236
199,439,226,457
0,19,126,30
0,311,126,321
199,19,326,30
0,407,154,419
0,165,108,174
199,225,235,236
199,430,290,445
199,396,262,409
199,105,262,117
0,332,72,348
199,127,235,139
0,396,63,408
0,105,63,117
136,21,154,39
0,213,154,224
0,7,63,21
0,430,90,445
199,459,299,468
0,127,45,140
199,468,335,477
0,468,136,477
0,459,99,468
136,313,154,329
199,8,262,21
199,28,235,41
199,300,262,311
0,300,63,311
199,369,335,378
199,236,299,251
199,272,335,282
199,176,335,183
0,79,136,86
0,176,136,184
0,369,136,378
199,137,253,152
199,418,235,429
136,429,199,468
0,27,45,41
0,272,136,282
199,204,262,215
0,418,36,429
172,144,199,173
0,237,99,254
172,260,308,272
0,323,36,333
199,321,235,332
281,140,299,154
0,138,45,153
172,59,190,77
199,79,335,86
172,337,199,365
0,41,45,56
190,50,235,69
