146,284,226,295
360,56,413,70
360,231,440,254
360,254,426,277
146,234,320,254
360,69,413,84
360,205,426,230
360,156,440,176
226,160,320,170
240,260,320,269
146,204,226,229
40,416,93,429
146,254,226,277
360,88,413,103
160,421,213,432
240,226,333,238
360,183,426,193
360,105,413,116
240,174,320,184
40,205,106,216
40,390,106,400
40,160,106,169
40,398,106,408
146,157,226,178
240,200,333,212
40,173,106,185
40,191,106,201
360,44,413,55
146,182,320,201
226,153,333,162
40,380,106,389
360,303,426,314
226,217,333,227
346,292,440,303
226,266,333,280
133,293,226,303
146,303,213,315
346,117,413,136
346,282,440,295
