38,124,288,167
403,309,595,333
403,330,537,349
38,166,288,210
403,167,652,193
403,128,825,154
403,89,825,114
403,234,614,255
403,186,844,215
403,345,537,363
1056,286,1113,343
403,113,576,132
38,85,211,121
38,280,134,304
403,208,614,231
403,71,633,90
38,327,192,352
403,281,576,312
403,52,768,72
403,256,825,275
76,344,364,371
403,149,499,166
403,356,460,375
633,352,729,371
921,8,1132,416
38,223,172,260
1017,0,1132,18
