208,152,312,173
52,134,182,163
312,682,391,701
339,595,469,613
52,319,312,344
52,163,208,186
312,588,391,602
521,302,625,320
521,551,730,568
312,627,469,641
52,302,156,320
391,672,495,686
312,658,417,675
521,263,599,278
417,595,469,609
521,581,704,596
52,645,156,666
52,262,130,276
52,521,182,536
521,423,625,437
52,552,260,566
52,602,260,624
521,335,573,353
521,693,678,710
52,582,260,596
52,423,156,437
365,304,443,322
652,536,704,550
52,450,104,463
365,751,443,768
52,694,234,710
182,173,312,199
521,615,678,648
391,318,756,344
625,348,756,372
156,348,286,372
495,643,625,668
495,601,730,619
52,617,208,648
