0,403,712,429
293,161,356,171
0,546,104,566
377,485,712,501
0,433,125,453
377,529,524,541
0,510,104,524
188,464,733,489
0,568,83,580
272,541,524,563
251,126,314,139
0,523,104,536
356,277,691,288
398,642,461,652
188,482,377,503
293,72,356,81
293,247,712,267
230,103,377,121
83,246,188,263
272,572,524,585
524,357,733,374
356,509,524,521
209,194,335,223
377,384,482,398
356,336,691,348
20,424,712,445
377,444,691,458
356,301,649,311
20,238,104,371
482,380,712,397
167,523,293,539
167,505,272,517
356,318,670,330
