584,273,654,299
233,834,420,851
233,285,420,307
584,686,654,709
233,75,443,124
233,817,420,834
327,642,560,655
233,327,350,350
233,484,654,527
233,206,677,221
233,266,327,284
140,582,350,605
233,620,654,634
233,122,560,146
93,494,186,511
256,172,350,193
233,565,350,592
700,365,747,414
93,506,163,577
233,529,560,550
140,398,584,426
513,82,654,99
233,153,350,170
233,183,327,201
280,775,607,795
256,186,327,203
210,416,584,446
700,792,747,819
140,342,513,373
303,229,584,243
186,368,584,390
233,740,630,759
210,695,397,711
116,369,584,389
210,673,327,694
210,438,467,455
