328,1177,493,1213
493,668,657,690
65,1752,460,1767
328,1112,526,1151
296,749,559,787
427,1767,690,1786
65,1379,197,1398
328,1158,493,1184
526,1678,723,1697
559,1700,723,1720
296,701,427,724
394,1467,625,1488
32,1784,592,1802
460,535,723,557
460,700,657,715
460,405,723,421
131,1819,296,1835
32,428,131,449
197,1066,493,1091
460,371,723,385
460,495,723,516
0,606,164,633
394,1515,526,1536
526,1658,690,1683
394,1461,526,1474
0,616,394,657
0,669,197,692
592,1178,657,1193
460,437,723,452
394,1556,493,1571
526,1715,625,1730
493,551,657,571
164,1880,230,1900
526,1513,723,1538
164,1490,296,1506
460,304,657,334
32,490,230,516
460,338,625,353
493,1560,723,1585
0,542,230,571
394,1212,493,1230
32,1804,98,1817
32,1428,328,1453
0,460,230,500
131,1590,460,1618
131,1834,427,1866
131,1934,328,1963
361,1489,723,1522
328,1609,493,1632
328,1033,526,1052
131,1521,296,1536
98,1686,263,1706
