102,918,257,947
565,727,668,753
514,418,616,447
514,459,719,485
591,765,719,783
514,482,694,503
102,948,257,971
771,313,951,336
102,185,257,205
51,625,154,638
51,596,282,610
51,574,154,588
102,767,257,781
51,644,205,658
514,373,745,398
51,536,231,561
51,524,282,540
51,499,257,515
642,734,719,764
51,438,282,452
205,733,257,764
51,467,308,486
514,319,745,373
385,864,437,878
514,448,642,465
51,278,951,309
102,725,257,750
102,166,257,182
51,374,282,398
539,766,591,780
51,318,308,375
102,201,257,220
