92,649,608,667
92,626,313,643
553,852,682,874
258,132,516,154
498,40,535,55
92,603,479,624
92,697,184,714
350,854,461,872
498,24,664,43
313,626,608,647
369,664,608,678
332,584,608,603
73,166,498,222
129,224,387,253
498,68,535,79
73,22,202,39
129,327,295,352
535,824,627,843
332,760,461,777
239,106,498,131
479,55,553,73
332,788,479,803
332,744,572,761
129,307,332,324
332,565,608,580
73,560,258,578
332,696,608,714
73,732,258,753
73,578,258,594
73,715,258,731
332,723,590,741
129,288,350,306
73,666,239,685
73,85,442,105
73,676,479,701
