541,376,696,406
850,350,986,365
773,272,986,289
541,270,618,292
77,426,193,459
889,433,947,445
889,326,986,341
58,498,386,518
541,352,792,382
541,309,812,344
367,265,406,285
541,569,657,587
367,298,502,317
541,427,676,457
676,264,812,280
773,263,812,278
831,473,928,485
831,447,947,458
367,575,425,585
831,428,889,439
367,515,502,527
831,396,966,408
58,376,232,405
348,321,502,346
831,368,986,383
831,407,928,417
889,509,928,523
870,519,928,533
831,319,986,330
58,269,135,293
831,570,966,583
58,570,174,587
754,287,986,309
831,335,889,346
58,350,328,382
58,308,328,343
522,530,812,546
58,173,212,225
77,516,270,529
831,547,947,562
