567,199,641,217
0,590,73,608
0,604,54,623
183,397,274,424
567,215,659,228
567,88,659,103
0,573,54,592
494,582,549,595
164,609,549,626
567,507,659,526
622,235,696,244
164,592,494,607
329,235,549,244
238,222,274,231
164,318,256,332
36,430,73,469
183,376,696,387
164,290,348,312
164,189,311,206
567,393,659,406
164,565,494,587
73,419,164,503
238,277,274,287
549,73,586,82
934,581,970,602
183,536,366,546
164,259,293,279
164,273,238,284
256,496,421,516
164,430,604,473
164,196,439,219
494,350,641,370
164,241,293,256
164,483,311,501
164,344,256,355
164,508,403,523
164,216,384,229
164,97,274,117
164,123,604,173
164,556,641,570
549,537,659,548
842,411,934,512
