469,877,533,891
469,935,554,951
341,694,448,729
533,886,597,897
213,817,597,835
469,901,554,911
192,484,554,509
618,17,768,40
448,556,618,581
192,476,277,488
213,624,298,645
192,875,448,901
192,114,448,128
192,224,320,236
192,137,490,153
128,773,170,825
192,258,426,276
192,456,640,474
192,81,448,104
618,38,768,52
192,427,597,448
192,290,554,304
213,650,576,691
213,759,597,779
128,694,170,774
277,906,362,925
362,334,469,354
192,161,490,179
64,647,149,737
192,243,448,258
362,307,490,324
192,955,576,971
320,362,448,381
