268,550,429,570
733,285,894,315
268,286,429,316
501,285,662,316
89,532,196,548
286,227,411,244
286,145,411,171
286,174,411,193
751,227,876,243
483,460,930,481
125,250,178,262
518,227,644,243
501,319,662,351
518,350,644,385
751,351,876,385
304,408,393,435
769,410,840,436
733,319,894,351
286,351,411,385
536,411,626,435
268,319,429,351
232,81,447,110
250,509,447,536
769,496,840,518
751,254,876,280
286,254,411,282
17,629,178,645
17,600,196,627
769,604,840,622
518,254,644,281
53,573,125,586
304,41,375,60
268,113,429,139
17,591,125,609
536,495,608,519
268,577,411,595
17,326,214,342
17,471,143,486
17,308,196,322
769,520,840,542
17,370,178,394
17,542,89,557
17,489,161,505
17,442,161,459
17,282,196,310
17,344,214,359
17,400,178,414
17,236,196,253
17,425,196,441
17,519,196,535
17,415,143,429
17,255,125,268
17,268,196,283
17,500,178,524
536,519,608,541
17,559,196,576
