312,82,462,109
324,34,449,55
112,146,249,164
312,110,462,141
524,147,662,164
112,182,224,201
112,100,237,118
262,254,349,274
262,231,324,256
112,33,187,52
112,85,237,102
612,252,649,287
112,277,237,294
524,58,649,74
112,261,237,277
524,212,549,251
524,114,649,128
112,220,224,236
112,132,237,146
524,269,549,285
112,204,187,225
524,37,649,58
112,69,237,86
112,164,237,180
524,74,649,91
112,116,199,133
524,130,662,146
124,243,224,260
524,94,662,110
112,55,224,73
599,220,662,277
337,152,424,180
412,277,512,297
