128,519,332,546
921,487,1126,519
1024,609,1305,631
230,610,588,631
153,593,307,611
153,173,307,191
819,610,896,629
947,624,998,640
256,221,307,243
153,68,307,91
819,457,896,475
896,518,1126,546
435,634,537,649
204,9,256,53
640,575,819,590
281,454,435,473
1356,404,1433,421
128,487,332,518
1203,594,1536,617
409,586,588,611
153,559,307,579
128,289,332,322
921,593,1100,612
1203,514,1382,539
1203,567,1356,590
153,217,307,241
153,622,230,639
1203,495,1561,515
179,634,307,653
358,132,409,141
1203,632,1510,649
1203,547,1536,567
25,609,102,626
1049,455,1587,472
332,378,435,396
921,557,1075,578
102,259,358,288
25,454,102,471
25,377,204,398
25,117,281,135
