130,41,178,51
178,43,225,54
130,183,166,192
142,396,166,417
130,85,320,92
225,271,249,277
130,122,154,129
130,58,225,65
130,155,249,164
189,11,261,21
356,346,403,398
130,96,320,105
261,405,320,420
237,105,320,113
142,341,178,348
284,196,308,219
249,73,320,81
142,376,308,390
130,194,189,206
71,121,118,136
130,424,320,437
166,395,308,408
130,109,166,117
118,249,320,257
178,531,261,540
130,168,320,176
154,498,296,506
201,122,249,129
118,259,261,268
201,105,320,113
130,50,166,57
130,207,284,218
225,63,320,69
189,131,249,141
118,275,225,281
142,487,296,499
118,75,225,82
142,473,296,480
249,50,320,58
130,227,308,238
