751,487,1274,520
718,889,1012,918
784,697,947,722
555,504,751,526
130,492,424,527
718,924,1012,950
1110,457,1176,475
163,553,359,577
196,699,686,742
130,531,392,559
947,711,1045,735
424,125,686,168
751,958,980,982
522,309,588,370
1012,595,1176,623
784,1037,947,1064
196,775,359,802
163,627,359,650
718,851,784,873
457,686,686,709
163,579,359,603
130,316,424,337
555,628,947,660
1012,465,1208,484
1012,443,1110,465
457,667,947,692
98,301,424,321
555,521,1241,555
163,664,359,693
620,552,1208,586
686,836,882,858
424,448,849,478
98,446,294,467
